"","x"
"13793","2"
"1331","4"
"120113","2"
"109031","2"
"48226","4"
"55923","11"
"14244","2"
"2268","2"
"20315","2"
"75282","2"
"66357","4"
"34135","2"
"42843","2"
"107709","2"
"53745","2"
"84018","2"
"83880","2"
"46260","2"
"28488","9"
"104169","3"
"16055","4"
"116986","4"
"74657","2"
"72836","9"
"11893","4"
"77555","4"
"36605","2"
"63575","2"
"49602","2"
"122529","2"
"12191","4"
"64895","2"
"58543","4"
"25744","2"
"102240","4"
"18964","2"
"55586","10"
"3202","2"
"39978","4"
"10341","4"
"71685","2"
"45143","2"
"62398","2"
"33940","2"
"119349","2"
"93438","12"
"102211","4"
"39446","2"
"104497","2"
"84277","2"
"94757","2"
"59478","2"
"15749","4"
"66728","2"
"96129","11"
"26240","2"
"77925","2"
"75674","4"
"43235","2"
"75466","4"
"91618","2"
"37279","2"
"33743","13"
"44502","10"
"52887","4"
"91830","4"
"11198","2"
"95388","4"
"60472","4"
"105652","2"
"66355","2"
"74989","3"
"54905","4"
"121745","11"
"94349","2"
"7946","2"
"27153","2"
"69617","9"
"33773","4"
"7012","9"
"66335","2"
"85751","2"
"19532","4"
"46446","4"
"71277","2"
"65712","2"
"43083","2"
"81459","2"
"110030","2"
"79324","2"
"12441","2"
"53219","2"
"23447","2"
"87773","6"
"112032","4"
"109948","2"
"48544","2"
"75804","2"
"896","2"
"102272","2"
"74414","2"
"89192","2"
"32821","2"
"28312","10"
"120658","4"
"73165","2"
"71599","2"
"34055","2"
"42991","2"
"118000","2"
"51652","2"
"68807","2"
"73588","4"
"79685","2"
"83117","2"
"76604","4"
"115128","2"
"24489","4"
"5599","2"
"63400","2"
"61610","4"
"54631","2"
"73544","4"
"912","4"
"55070","2"
"72937","2"
"110119","4"
"48460","2"
"43082","2"
"45110","2"
"84397","2"
"103676","12"
"112545","4"
"9540","11"
"101522","4"
"84479","4"
"113098","4"
"94173","2"
"9672","6"
"33384","7"
"58799","2"
"79598","4"
"115024","4"
"39958","2"
"7304","4"
"121214","2"
"121195","4"
"2826","2"
"116117","4"
"30744","2"
"94850","2"
"76161","9"
"33224","10"
"19461","4"
"44801","2"
"18255","4"
"24784","2"
"55369","2"
"117143","5"
"59837","4"
"79448","11"
"3560","4"
"55079","2"
"32158","4"
"47929","2"
"39598","4"
"48784","4"
"57197","13"
"26503","6"
"113500","2"
"19608","4"
"55791","4"
"29273","2"
"39218","11"
"106944","2"
"114757","10"
"24043","2"
"77511","2"
"99558","12"
"523","4"
"39643","2"
"46111","2"
"86719","2"
"23698","2"
"36863","4"
"5134","2"
"112433","2"
"875","10"
"84125","2"
"47860","2"
"44258","2"
"58410","2"
"107695","2"
"37685","4"
"1409","13"
"106200","4"
"88084","4"
"125636","2"
"3431","2"
"90131","2"
"86182","2"
"58377","4"
"8204","2"
"111705","4"
"58337","4"
"38437","2"
"47714","2"
"84423","2"
"15667","4"
"116200","2"
"105283","2"
"23203","2"
"90367","2"
"83226","2"
"100736","2"
"8171","2"
"18207","4"
"22016","11"
"6490","2"
"95275","11"
"22823","2"
"68686","2"
"44455","10"
"100527","2"
"60437","2"
"74086","9"
"60555","9"
"31008","2"
"88413","2"
"121562","2"
"101140","2"
"40798","11"
"57008","10"
"80228","4"
"13875","4"
"34154","2"
"113822","2"
"90204","2"
"68625","4"
"14856","4"
"16242","9"
"94825","2"
"115613","4"
"111824","2"
"117677","10"
"99297","4"
"39918","2"
"23683","4"
"71388","4"
"11461","2"
"83089","4"
"41881","3"
"121448","12"
"56101","3"
"44293","13"
"26479","2"
"30183","13"
"115036","4"
"32849","11"
"8571","2"
"75813","2"
"125768","4"
"11842","2"
"29774","2"
"59926","3"
"105075","2"
"89209","4"
"107092","2"
"15986","2"
"79283","2"
"112659","9"
"103820","6"
"43677","2"
"41397","4"
"63393","4"
"70519","4"
"47735","2"
"16495","2"
"9829","2"
"83440","2"
"10615","4"
"124763","2"
"120129","2"
"69515","12"
"48014","13"
"71853","2"
"4799","2"
"46071","4"
"9190","10"
"63360","9"
"113144","2"
"49167","4"
"1993","4"
"65255","2"
"87852","12"
"39735","4"
"88351","4"
"115316","10"
"27379","2"
"112070","2"
"109507","2"
"33302","4"
"123281","11"
"10562","2"
"2456","4"
"28867","4"
"71591","2"
"18749","2"
"49313","2"
"34049","12"
"41241","4"
"48947","2"
"79544","4"
"34447","2"
"96814","2"
"35005","4"
"96299","12"
"10272","2"
"117876","4"
"94262","2"
"63538","4"
"41197","4"
"64386","2"
"46782","4"
"82228","2"
"77136","2"
"80011","2"
"57353","2"
"7591","4"
"38149","5"
"66505","9"
"118078","2"
"101670","2"
"2832","4"
"26535","2"
"96553","2"
"28555","2"
"79846","2"
"12354","2"
"66653","2"
"110632","3"
"76639","4"
"96348","2"
"64803","4"
"64822","4"
"12851","2"
"124221","10"
"61765","2"
"67483","2"
"101420","9"
"9695","2"
"8039","4"
"116844","3"
"115611","4"
"66510","2"
"110160","2"
"45848","2"
"85942","2"
"92203","2"
"98935","4"
"109267","4"
"47723","2"
"80903","2"
"116397","4"
"45240","4"
"1501","2"
"6677","4"
"62515","2"
"40493","2"
"96148","4"
"68818","4"
"59559","4"
"88427","4"
"81606","6"
"110172","12"
"11779","4"
"89473","4"
"55308","2"
"82325","4"
"89875","4"
"86356","2"
"118323","2"
"98340","2"
"85276","2"
"29427","2"
"42502","2"
"67110","4"
"90380","2"
"44670","4"
"5332","4"
"37229","2"
"97244","2"
"79619","2"
"47638","4"
"83149","10"
"89132","2"
"15023","2"
"63281","4"
"2581","2"
"41051","2"
"44525","2"
"48650","4"
"93453","4"
"5456","2"
"49481","2"
"108794","2"
"14287","4"
"27426","4"
"62422","4"
"66271","4"
"40053","2"
"74229","2"
"22338","2"
"116922","2"
"109983","3"
"54712","2"
"3563","4"
"15343","2"
"95715","10"
"40","4"
"121890","4"
"25972","2"
"78642","2"
"83876","2"
"108522","2"
"121384","2"
"65546","4"
"76128","2"
"110279","4"
"19655","2"
"54932","2"
"82527","2"
"50264","2"
"85928","4"
"108158","2"
"93401","4"
"101071","2"
"53269","2"
"54747","2"
"86136","2"
"76240","2"
"98301","4"
"11741","4"
"40129","2"
"28347","4"
"3604","4"
"15768","2"
"8334","4"
"60358","4"
"114915","2"
"84315","2"
"110116","4"
"50340","2"
"57093","2"
"38269","4"
"39199","2"
"12471","2"
"61230","2"
"76918","2"
"125923","4"
"76910","2"
"60524","4"
"65477","2"
"48439","2"
"5142","4"
"26010","10"
"63189","2"
"68223","2"
"24044","4"
"38680","4"
"8942","2"
"2072","2"
"113487","4"
"41045","2"
"89808","2"
"32399","4"
"34802","2"
"7083","2"
"86889","2"
"345","4"
"14704","2"
"27921","2"
"39969","4"
"35000","2"
"102091","4"
"60995","2"
"30853","2"
"115358","4"
"62380","2"
"100607","2"
"60022","4"
"12353","2"
"89921","2"
"113113","2"
"119916","2"
"108620","2"
"61667","4"
"11762","2"
"45496","4"
"26149","4"
"122870","2"
"94308","4"
"12586","2"
"113141","2"
"64173","4"
"17247","2"
"10883","4"
"113663","2"
"45093","11"
"116792","2"
"59416","2"
"103682","2"
"52456","2"
"105337","10"
"50359","2"
"72899","3"
"36759","2"
"106784","2"
"85361","2"
"36929","4"
"82448","2"
"42152","2"
"52363","2"
"116226","2"
"24649","10"
"120651","10"
"45747","2"
"48852","2"
"113944","2"
"33609","2"
"47921","4"
"108254","4"
"95835","4"
"91962","4"
"88645","2"
"79291","4"
"42753","2"
"20427","12"
"66771","2"
"68240","2"
"103384","2"
"54154","3"
"100866","4"
"27111","2"
"27220","6"
"103205","4"
"18849","4"
"62345","4"
"43879","2"
"76829","4"
"95530","9"
"9544","4"
"15089","4"
"52074","4"
"70247","2"
"88340","2"
"114353","2"
"97343","4"
"8240","4"
"60610","2"
"106361","2"
"58271","2"
"25346","2"
"118550","2"
"45202","3"
"26592","13"
"125823","2"
"60509","4"
"14566","12"
"90308","2"
"39111","10"
"70993","2"
"52453","2"
"87630","4"
"17491","2"
"8508","2"
"50490","2"
"116388","10"
"44780","10"
"21238","4"
"24705","13"
"46417","9"
"63186","9"
"51303","4"
"114100","2"
"15406","4"
"39520","4"
"74553","4"
"63137","2"
"30142","2"
"48960","4"
"86566","11"
"26334","2"
"111134","4"
"3835","4"
"75925","2"
"40464","4"
"103993","2"
"33050","12"
"22800","4"
"100233","5"
"117256","2"
"77228","2"
"7801","2"
"124741","2"
"80312","11"
"82366","4"
"50478","2"
"11166","2"
"95447","2"
"26496","4"
"39829","2"
"48509","2"
"104087","2"
"65569","2"
"15855","4"
"62299","12"
"24670","2"
"122546","2"
"63265","11"
"77099","4"
"112293","2"
"64705","2"
"71436","4"
"34906","2"
"103181","4"
"125039","4"
"58796","4"
"51601","10"
"75071","4"
"66865","2"
"102468","4"
"116085","2"
"75202","2"
"24424","4"
"73020","2"
"28854","2"
"80666","2"
"117270","2"
"69364","4"
"41246","2"
"31002","12"
"86946","2"
"17824","2"
"52522","2"
"65404","2"
"91210","11"
"5615","4"
"15580","2"
"80320","2"
"12699","2"
"16536","4"
"16551","2"
"66916","4"
"79153","2"
"79380","2"
"82810","2"
"102082","2"
"97325","4"
"67987","2"
"66755","4"
"99451","2"
"88707","4"
"94875","2"
"69247","2"
"60685","11"
"13127","4"
"54203","2"
"55999","4"
"101033","4"
"78256","4"
"29308","2"
"47502","11"
"46547","4"
"65328","2"
"50169","4"
"77702","2"
"3759","4"
"12529","2"
"52396","2"
"94032","2"
"27322","4"
"62435","4"
"119299","2"
"111488","4"
"43137","2"
"31139","2"
"108661","4"
"57543","10"
"101165","12"
"89707","4"
"6021","10"
"15646","2"
"45292","4"
"73631","10"
"8408","11"
"86791","2"
"108929","9"
"53398","2"
"3146","4"
"54858","2"
"112641","4"
"64839","2"
"87364","2"
"80073","2"
"83645","2"
"116261","2"
"18048","2"
"51683","2"
"15764","4"
"15200","12"
"102671","4"
"51258","2"
"68838","2"
"1686","2"
"59060","4"
"93369","9"
"113099","2"
"35459","2"
"32319","10"
"87723","2"
"125930","5"
"115480","2"
"117912","2"
"18862","4"
"37040","2"
"101953","4"
"1414","2"
"88534","2"
"107724","2"
"76568","2"
"14987","2"
"55886","2"
"62502","2"
"55784","2"
"119448","4"
"114680","11"
"46266","4"
"92236","9"
"119007","4"
"14703","4"
"15522","2"
"124772","2"
"107947","2"
"9795","2"
"37800","4"
"4883","2"
"104888","2"
"106000","4"
"45616","2"
"85051","4"
"84449","4"
"5148","4"
"42781","2"
"41269","4"
"28049","4"
"99843","2"
"39222","2"
"51502","2"
"81206","5"
"124301","2"
"97191","2"
"71859","11"
"39324","4"
"124254","2"
"42706","4"
"3712","4"
"110220","4"
"1783","4"
"54070","6"
"31610","2"
"123817","11"
"116367","2"
"61775","2"
"26196","2"
"8873","4"
"82207","2"
"63717","2"
"63305","4"
"117388","4"
"98120","2"
"75145","2"
"97423","4"
"99461","4"
"122215","10"
"112500","4"
"3152","2"
"47071","2"
"73560","4"
"73813","2"
"62392","2"
"17735","4"
"21037","2"
"99659","2"
"67611","2"
"30554","2"
"83987","2"
"106288","2"
"103831","2"
"97264","4"
"11151","4"
"125597","2"
"7090","2"
"40231","2"
"114364","2"
"3069","2"
"5911","4"
"92947","2"
"16903","11"
"78654","2"
"2394","4"
"50318","4"
"34641","2"
"88381","2"
"5948","4"
"51512","4"
"77403","11"
"31329","2"
"60603","9"
"96735","4"
"121489","2"
"103860","4"
"24769","2"
"11707","2"
"27450","2"
"83511","2"
"103247","4"
"23348","2"
"73396","2"
"117909","9"
"50892","2"
"37816","2"
"66286","2"
"77831","2"
"62554","4"
"32420","2"
"26025","2"
"72076","2"
"75946","2"
"103345","2"
"114398","2"
"95989","4"
"64912","2"
"106766","4"
"121884","11"
"52969","2"
"57562","2"
"110047","4"
"39122","2"
"34333","2"
"16190","2"
"117572","2"
"106480","4"
"110389","4"
"25631","4"
"125259","2"
"8995","2"
"51279","10"
"47443","2"
"893","2"
"109044","4"
"89477","4"
"95780","9"
"18033","2"
"1558","2"
"113753","2"
"60391","2"
"110152","2"
"12838","4"
"63446","2"
"94747","2"
"10693","11"
"29078","4"
"14402","4"
"9505","9"
"52224","12"
"85815","2"
"91184","2"
"89155","2"
"94285","6"
"40289","2"
"49939","2"
"77110","4"
"29920","2"
"109856","2"
"2547","4"
"9902","2"
"45540","2"
"74114","4"
"67105","4"
"66971","2"
"114503","2"
"93267","2"
"100683","2"
"93508","2"
"29874","4"
"99808","2"
"70486","4"
"39873","2"
"119430","2"
"125056","4"
"104739","6"
"6291","2"
"102210","2"
"451","2"
"89965","2"
"116","11"
"102322","2"
"64007","2"
"35135","4"
"78489","4"
"99599","9"
"19156","2"
"57750","4"
"121942","2"
"91776","2"
"68088","4"
"125328","4"
"73729","3"
"16355","2"
"58216","2"
"59258","4"
"61596","3"
"27229","2"
"50325","4"
"80379","4"
"49165","2"
"119161","9"
"60316","6"
"108222","2"
"90624","4"
"40253","4"
"32937","4"
"31297","4"
"97718","3"
"86346","4"
"114802","2"
"35721","9"
"122758","2"
"107021","4"
"112843","6"
"7328","2"
"61166","2"
"104522","2"
"43915","4"
"43813","2"
"87074","2"
"82940","4"
"93705","4"
"29924","4"
"7756","4"
"23397","2"
"59200","4"
"124830","2"
"445","2"
"13481","2"
"48496","2"
"3718","2"
"110689","2"
"70442","9"
"44374","4"
"17709","2"
"120162","4"
"120897","2"
"56973","2"
"29114","2"
"62323","2"
"120592","4"
"118833","11"
"60350","2"
"50031","11"
"99991","2"
"107991","2"
"55645","4"
"93938","9"
"12010","2"
"64345","2"
"119721","2"
"95233","6"
"928","4"
"50818","4"
"106906","4"
"53876","2"
"54480","2"
"35475","2"
"71986","4"
"27928","4"
"121401","4"
"11040","4"
"23495","4"
"30978","9"
"74233","4"
"71208","4"
"107993","2"
"114149","4"
"122310","13"
"119379","4"
"9386","2"
"74799","4"
"122096","2"
"65012","2"
"82291","2"
"17086","11"
"123747","4"
"98363","2"
"20175","4"
"61562","2"
"80749","4"
"30534","2"
"83801","9"
"66097","9"
"81306","6"
"80972","4"
"63367","2"
"88313","2"
"52658","2"
"97884","2"
"58933","4"
"77347","2"
"39538","2"
"109939","2"
"42573","2"
"102806","2"
"46601","4"
"37538","2"
"66310","2"
"47635","11"
"21981","9"
"30102","2"
"123574","2"
"90832","4"
"119444","3"
"69806","11"
"103958","2"
"65223","4"
"70467","2"
"103810","2"
"79675","2"
"122323","4"
"31159","2"
"95733","2"
"117781","4"
"87136","2"
"106410","3"
"33937","4"
"11340","2"
"2680","2"
"96436","2"
"106873","4"
"28304","10"
"7547","4"
"97201","4"
"94636","4"
"76912","2"
"115039","2"
"93722","10"
"63956","2"
"109952","4"
"100371","4"
"10324","2"
"25167","4"
"103066","2"
"97132","4"
"96430","11"
"52770","3"
"29572","2"
"35199","2"
"29013","4"
"79414","10"
"70008","2"
"65278","2"
"93411","2"
"17566","2"
"99641","10"
"82577","2"
"123082","2"
"109442","4"
"21993","2"
"104997","4"
"44434","3"
"643","2"
"59700","2"
"115654","4"
"79721","2"
"28888","2"
"84279","2"
"82440","4"
"72902","2"
"96646","2"
"6056","4"
"40039","4"
"43287","2"
"64762","2"
"70102","2"
"69805","2"
"93923","9"
"83283","2"
"45298","4"
"103970","2"
"33863","4"
"11201","2"
"34775","2"
"89345","2"
"41438","2"
"100288","4"
"115823","2"
"117320","4"
"40597","2"
"84486","2"
"31328","2"
"50405","2"
"111641","2"
"77090","10"
"21931","4"
"37678","4"
"123530","4"
"95703","2"
"90153","4"
"61599","4"
"102857","2"
"22973","5"
"55355","4"
"28670","4"
"91219","2"
"24387","4"
"103771","4"
"110900","2"
"109625","2"
"90558","4"
"74092","2"
"96889","4"
"60535","2"
"52390","11"
"39085","4"
"46050","2"
"64685","4"
"24348","13"
"44144","2"
"85138","2"
"97067","2"
"42764","2"
"77174","2"
"69701","2"
"9617","2"
"96321","2"
"35989","2"
"17324","2"
"98605","2"
"121979","2"
"114289","2"
"7315","4"
"8373","2"
"119919","2"
"54914","4"
"82666","9"
"89622","4"
"42173","9"
"40745","4"
"22804","4"
"91681","4"
"85884","2"
"22188","11"
"80103","2"
"113232","2"
"14931","4"
"58036","12"
"43140","2"
"49871","2"
"56366","2"
"46025","2"
"92978","4"
"108949","2"
"75529","4"
"64447","2"
"59459","2"
"73287","2"
"55313","2"
"83119","4"
"62721","2"
"61186","10"
"103136","2"
"58262","10"
"2246","4"
"103451","2"
"123255","2"
"65499","4"
"66679","2"
"89062","4"
"90685","4"
"42298","4"
"82475","3"
"83207","4"
"70767","2"
"120786","2"
"38396","2"
"58046","2"
"36208","2"
"36457","2"
"61535","4"
"57475","10"
"72483","2"
"62903","4"
"72227","2"
"117700","2"
"66927","2"
"76309","2"
"106605","4"
"115703","2"
"34798","4"
"85540","2"
"29619","2"
"38909","2"
"122570","2"
"67565","2"
"29750","2"
"1794","2"
"53051","2"
"121933","2"
"76551","2"
"65331","4"
"107428","11"
"35387","2"
"106318","2"
"121817","2"
"69170","2"
"8151","4"
"103605","2"
"107769","2"
"70564","2"
"113797","2"
"7254","2"
"58953","2"
"31359","2"
"123756","2"
"44468","2"
"90292","2"
"25833","2"
"116251","4"
"13914","2"
"113007","4"
"69890","2"
"26292","2"
"23877","2"
"120415","4"
"121812","2"
"32518","4"
"16179","4"
"103312","2"
"108800","11"
"6366","4"
"88201","2"
"123729","2"
"109266","2"
"22477","2"
"110634","10"
"99719","4"
"23471","4"
"83588","2"
"33270","2"
"50070","6"
"37960","2"
"55340","2"
"83689","2"
"73857","4"
"116646","9"
"63878","4"
"29542","2"
"102677","11"
"48116","12"
"36416","2"
"62698","4"
"104719","4"
"43185","4"
"95452","4"
"63680","2"
"57723","2"
"29695","4"
"102943","2"
"7301","2"
"80372","2"
"49827","2"
"11825","2"
"11500","4"
"100906","2"
"31498","2"
"31028","2"
"57450","9"
"71732","2"
"9696","2"
"30611","4"
"38637","2"
"25689","2"
"119591","2"
"96155","4"
"103465","4"
"53944","10"
"33386","2"
"28468","2"
"33395","2"
"108414","2"
"32225","2"
"36962","2"
"98549","2"
"71600","2"
"7747","2"
"62048","4"
"18556","2"
"76557","2"
"55327","2"
"99635","2"
"103563","2"
"3166","2"
"48217","2"
"65159","4"
"100910","2"
"113545","4"
"32317","2"
"20360","2"
"67257","2"
"24537","3"
"110948","4"
"106894","4"
"120327","4"
"55947","9"
"52364","2"
"9458","2"
"36028","2"
"82059","2"
"17136","2"
"86393","4"
"794","4"
"103357","2"
"3481","4"
"111028","4"
"13878","4"
"920","4"
"48085","2"
"42656","4"
"83301","2"
"44919","9"
"18235","2"
"17028","4"
"102316","4"
"59571","4"
"9597","4"
"19223","9"
"70954","3"
"450","2"
"45439","4"
"109512","2"
"2357","4"
"19138","4"
"36738","2"
"105288","2"
"35923","4"
"49440","4"
"56075","2"
"184","2"
"12944","2"
"82230","4"
"13780","2"
"124141","2"
"53356","2"
"29171","2"
"39611","4"
"54794","4"
"32469","4"
"29738","2"
"13900","2"
"66138","4"
"32851","2"
"82375","2"
"3157","4"
"26864","2"
"43076","2"
"114158","13"
"101566","2"
"43776","2"
"15162","2"
"76896","4"
"6119","4"
"117016","2"
"86220","4"
"8624","4"
"59296","2"
"61525","2"
"55862","4"
"90896","2"
"67709","2"
"749","3"
"108573","9"
"51139","2"
"103774","2"
"116338","4"
"6439","4"
"39136","2"
"96200","4"
"35516","4"
"8142","4"
"34199","2"
"67062","2"
"73482","4"
"49783","2"
"1494","2"
"84137","2"
"111471","2"
"34131","2"
"28688","4"
"59159","4"
"35144","2"
"115170","9"
"106897","2"
