"","x"
"67058","4"
"38766","4"
"23283","2"
"68160","2"
"4875","2"
"28560","4"
"12088","4"
"7717","2"
"83369","2"
"56543","2"
"112588","2"
"79007","2"
"96162","2"
"67104","4"
"77052","4"
"33027","2"
"25842","2"
"10737","2"
"81356","2"
"52198","4"
"76700","2"
"93585","2"
"8539","2"
"29089","2"
"54625","2"
"5715","4"
"61159","2"
"68444","2"
"90550","2"
"5971","4"
"52842","2"
"46961","4"
"9660","4"
"43476","2"
"32254","2"
"120222","4"
"8598","2"
"30291","2"
"85302","4"
"21675","2"
"48970","4"
"4762","2"
"74432","2"
"79644","4"
"19803","2"
"52993","4"
"20124","2"
"21855","2"
"58151","4"
"92534","2"
"18350","2"
"54466","4"
"79612","4"
"100031","4"
"85373","4"
"80397","2"
"60956","2"
"14872","2"
"47349","2"
"66300","10"
"121598","2"
"28328","10"
"12268","4"
"34999","2"
"40869","2"
"12234","2"
"102874","4"
"100255","4"
"76894","2"
"23367","2"
"110904","4"
"101743","2"
"63000","2"
"26184","4"
"13310","2"
"111321","4"
"4186","2"
"46381","2"
"39253","4"
"22283","4"
"89037","2"
"4608","2"
"71440","2"
"117755","9"
"53203","2"
"12168","2"
"32450","4"
"94031","2"
"98708","4"
"90836","4"
"109731","9"
"26176","4"
"110571","2"
"47744","2"
"95508","4"
"46281","4"
"53645","2"
"124061","2"
"59564","2"
"120119","2"
"69449","4"
"34899","2"
"39872","2"
"98766","2"
"28731","10"
"121289","12"
"68592","2"
"89896","2"
"82147","4"
"80944","3"
"4705","2"
"115124","2"
"24489","4"
"56494","4"
"44301","2"
"68153","2"
"21847","2"
"62311","2"
"86856","2"
"95981","4"
"77598","2"
"14383","2"
"123166","2"
"75925","2"
"109265","4"
"46632","2"
"8263","4"
"28038","4"
"104302","5"
"36030","4"
"113145","2"
"121915","4"
"116645","4"
"8582","2"
"21513","9"
"58256","4"
"18249","2"
"99886","2"
"26634","10"
"89173","4"
"104040","2"
"38985","2"
"33476","4"
"79788","2"
"39564","4"
"55670","2"
"114665","2"
"34512","2"
"79957","4"
"24060","2"
"50007","2"
"42735","4"
"54902","5"
"67226","4"
"116691","2"
"42247","2"
"21172","2"
"20797","11"
"6227","4"
"93724","2"
"94922","4"
"93237","3"
"65083","4"
"478","4"
"19804","2"
"46347","2"
"109051","4"
"15281","4"
"79161","4"
"49170","2"
"37855","2"
"97738","4"
"82552","4"
"65412","2"
"105756","2"
"75012","4"
"16960","9"
"104012","4"
"44555","2"
"23755","2"
"103261","2"
"13763","2"
"14783","2"
"68962","2"
"119342","4"
"120833","4"
"86742","2"
"58810","4"
"75449","4"
"46589","2"
"104470","4"
"57109","2"
"14546","4"
"120711","5"
"46038","2"
"124794","4"
"102962","4"
"66022","2"
"59986","5"
"69375","4"
"65939","3"
"106565","4"
"55843","2"
"76650","3"
"113200","2"
"124896","2"
"105748","2"
"59348","2"
"98796","2"
"66873","2"
"115499","2"
"93581","2"
"24738","6"
"84235","4"
"79755","2"
"42890","2"
"57572","2"
"123655","2"
"3612","2"
"63620","4"
"56587","2"
"53264","2"
"115232","4"
"19674","2"
"230","2"
"51981","2"
"48125","4"
"69003","4"
"34885","4"
"75565","4"
"81388","2"
"79336","2"
"41490","2"
"25187","2"
"35450","4"
"19754","9"
"28883","2"
"5247","9"
"89134","10"
"99849","2"
"15703","10"
"93967","2"
"51895","2"
"88292","4"
"9769","3"
"44535","2"
"79439","2"
"93334","2"
"114416","2"
"51457","4"
"23735","2"
"119915","2"
"24401","2"
"41542","2"
"44418","2"
"121359","4"
"56448","3"
"25606","2"
"24772","2"
"123798","2"
"54274","4"
"95115","4"
"40632","3"
"2789","4"
"116256","4"
"97448","2"
"81106","2"
"66501","2"
"75086","4"
"21085","4"
"47785","2"
"17809","2"
"95930","2"
"83863","4"
"23471","4"
"8813","2"
"73302","9"
"26638","4"
"95204","4"
"114728","9"
"98266","2"
"50959","9"
"669","13"
"47479","2"
"47236","4"
"121752","4"
"4699","2"
"7108","2"
"87019","2"
"44161","2"
"113050","4"
"15891","4"
"74458","2"
"123889","4"
"75767","4"
"59500","4"
"124541","2"
"87722","2"
"116358","2"
"87525","2"
"74446","2"
"31265","2"
"44610","3"
"106204","11"
"52430","2"
"63091","12"
"117417","4"
"111884","2"
"61017","4"
"77708","4"
"64791","2"
"35737","4"
"122381","4"
"104494","2"
"12614","2"
"42912","2"
"53283","4"
"114623","2"
"35797","4"
"85516","2"
"61360","4"
"83571","5"
"81233","4"
"93883","4"
"96280","2"
"102267","5"
"114577","2"
"28453","10"
"72288","2"
"46424","3"
"70932","2"
"26883","4"
"12370","4"
"99135","4"
"97436","4"
"52772","4"
"74261","4"
"80999","2"
"53853","2"
"61859","10"
"120768","2"
"25134","2"
"105713","4"
"85828","10"
"49460","2"
"92101","2"
"56758","2"
"47079","4"
"31106","2"
"58106","2"
"103885","2"
"118382","2"
"53178","4"
"100232","2"
"105246","2"
"121664","2"
"9667","2"
"93752","10"
"118014","4"
"101631","4"
"33929","2"
"86088","4"
"24306","4"
"79945","4"
"3459","2"
"49000","4"
"10513","2"
"5141","2"
"31689","4"
"75765","2"
"5786","4"
"96688","2"
"4484","4"
"12582","2"
"16696","4"
"121549","2"
"67994","4"
"9636","4"
"12938","2"
"48686","2"
"125406","2"
"120989","2"
"55523","11"
"104024","2"
"43620","4"
"94824","2"
"109291","6"
"120437","2"
"44060","2"
"47944","9"
"49751","4"
"6967","2"
"90642","2"
"99349","2"
"18873","2"
"85706","2"
"105880","4"
"97023","9"
"76581","2"
"111043","4"
"22719","4"
"114609","7"
"88988","2"
"53852","2"
"95323","2"
"68621","7"
"34579","2"
"77868","4"
"37148","2"
"28937","2"
"39908","4"
"31619","4"
"53300","2"
"110504","2"
"69412","4"
"41496","2"
"44198","2"
"104637","2"
"103260","2"
"79395","4"
"52294","4"
"102605","4"
"120863","4"
"38708","3"
"3979","4"
"67663","2"
"23553","2"
"70202","2"
"63133","2"
"111750","2"
"66833","4"
"94011","4"
"4731","2"
"21782","10"
"64994","4"
"25149","2"
"77433","2"
"46081","5"
"29883","4"
"2391","4"
"115131","2"
"27298","10"
"92254","2"
"122074","2"
"106760","10"
"60431","4"
"88794","11"
"55004","2"
"117988","2"
"22957","2"
"15527","2"
"94300","2"
"16993","2"
"47467","2"
"12104","4"
"114250","2"
"91099","2"
"71449","2"
"77791","2"
"50735","2"
"104833","2"
"34068","2"
"71041","2"
"110266","4"
"11725","2"
"110287","4"
"69079","2"
"35650","4"
"45045","3"
"75825","4"
"86123","4"
"109577","2"
"66322","2"
"21934","4"
"40652","2"
"97882","12"
"63755","4"
"115774","2"
"8896","4"
"66375","2"
"103872","4"
"5298","2"
"62394","2"
"539","4"
"13160","11"
"20717","2"
"51117","11"
"94030","4"
"25785","4"
"56141","12"
"14494","4"
"9187","2"
"12855","2"
"33557","2"
"42688","5"
"55071","2"
"4327","2"
"69593","11"
"61049","4"
"122704","4"
"14109","4"
"61352","2"
"31158","2"
"87478","11"
"82623","2"
"63873","10"
"17066","2"
"63170","4"
"121607","4"
"86565","2"
"99481","4"
"64469","4"
"85543","4"
"86317","2"
"65296","2"
"103043","4"
"57999","2"
"83755","2"
"76204","4"
"113248","2"
"112509","2"
"107308","4"
"101689","2"
"37113","4"
"60941","4"
"101314","2"
"9904","2"
"68801","4"
"23134","2"
"50982","4"
"85336","11"
"21314","4"
"116519","2"
"106307","9"
"103167","2"
"123084","7"
"6186","2"
"37018","2"
"66115","4"
"32263","2"
"55032","11"
"75243","2"
"18427","2"
"78066","4"
"106718","2"
"105935","4"
"112417","4"
"12919","4"
"79961","2"
"113286","2"
"1023","10"
"107647","2"
"111091","2"
"106429","4"
"78623","4"
"96270","10"
"40137","2"
"25370","2"
"14191","3"
"56348","2"
"93077","10"
"66294","4"
"47480","9"
"690","14"
"96923","2"
"96307","2"
"124302","4"
"33466","4"
"104851","2"
"114900","4"
"27961","4"
"114523","4"
"28366","2"
"91954","4"
"14816","2"
"41952","4"
"34267","4"
"111294","6"
"52982","10"
"70589","2"
"1126","12"
"109851","2"
"15547","10"
"65229","4"
"125970","2"
"101751","2"
"89814","2"
"11870","2"
"24117","4"
"48788","9"
"73796","2"
"43672","4"
"62988","2"
"11971","4"
"20602","4"
"110355","4"
"57276","4"
"47395","10"
"81455","2"
"19445","2"
"56182","2"
"121353","2"
"2056","2"
"45007","2"
"64618","4"
"99141","11"
"38021","2"
"102282","12"
"72192","2"
"115405","2"
"65853","2"
"48056","2"
"90863","2"
"42185","4"
"120651","10"
"110325","2"
"63499","9"
"5780","2"
"69239","10"
"51408","2"
"12302","2"
"37188","2"
"93018","2"
"103578","2"
"72647","12"
"590","4"
"101437","2"
"69400","2"
"4192","4"
"34458","11"
"35426","4"
"62476","2"
"73226","6"
"82726","2"
"97505","2"
"75711","4"
"89088","2"
"23771","4"
"95106","4"
"81750","2"
"35191","2"
"17261","2"
"116036","2"
"114193","4"
"55849","9"
"125554","2"
"60541","4"
"83088","13"
"102676","2"
"43822","9"
"64925","2"
"71119","9"
"121717","2"
"51792","4"
"36676","3"
"125565","4"
"4681","2"
"7172","4"
"27124","2"
"26435","2"
"3634","4"
"20589","4"
"66060","2"
"42211","2"
"88080","2"
"88892","2"
"9487","2"
"113321","2"
"49009","2"
"105693","2"
"88548","2"
"97594","2"
"121223","2"
"64262","2"
"90607","4"
"66045","2"
"3522","4"
"15241","4"
"87100","2"
"26792","9"
"65203","4"
"124875","2"
"99108","4"
"124427","4"
"85231","2"
"43122","4"
"12862","2"
"108091","4"
"46124","2"
"37598","2"
"21706","2"
"91234","2"
"70825","3"
"62537","4"
"42404","4"
"11300","4"
"56986","2"
"80075","2"
"39513","4"
"77213","2"
"45130","2"
"96417","4"
"93000","6"
"121991","2"
"86470","2"
"3157","4"
"71857","4"
"25074","2"
"57340","2"
"109908","2"
"73220","2"
"86108","2"
"95872","2"
"122514","4"
"103657","10"
"11438","2"
"27393","4"
"110822","2"
"31188","2"
"101216","2"
"61123","2"
"120921","4"
"47489","4"
"15133","2"
"62568","4"
"54256","4"
"116998","2"
"10458","2"
"67215","2"
"46932","4"
"96181","4"
"118836","4"
"68517","4"
"6997","2"
"43735","4"
"92914","2"
"91193","4"
"7549","6"
"99524","4"
"97371","2"
"11327","2"
"118373","2"
"52610","4"
"18717","2"
"103089","12"
"80900","4"
"8479","2"
"85499","12"
"53090","4"
"70658","2"
"73795","10"
"76330","2"
"21932","4"
"70122","2"
"77080","4"
"16708","2"
"73982","4"
"23665","2"
"6403","2"
"75534","2"
"52128","4"
"27223","2"
"7591","4"
"68399","4"
"65237","2"
"49532","2"
"97525","4"
"56317","2"
"32139","2"
"4103","4"
"64985","4"
"80946","3"
"125515","4"
"83542","2"
"59044","2"
"112770","13"
"677","2"
"24987","4"
"29870","9"
"23592","4"
"16239","4"
"77037","2"
"6108","2"
"7447","2"
"62631","2"
"53249","2"
"53729","4"
"110850","4"
"108667","9"
"98417","2"
"33724","4"
"41575","2"
"51742","11"
"30348","4"
"121953","2"
"107991","2"
"97895","2"
"28643","2"
"108481","2"
"57922","2"
"94767","6"
"70847","3"
"705","2"
"89004","2"
"123190","2"
"13599","2"
"117104","4"
"14190","4"
"76088","2"
"41935","2"
"22791","4"
"57868","2"
"93222","4"
"7915","2"
"108144","2"
"110731","4"
"113859","4"
"84091","2"
"72081","2"
"67581","10"
"610","4"
"76021","2"
"71377","3"
"73007","2"
"45845","2"
"88365","2"
"42724","2"
"23506","2"
"13054","2"
"117509","2"
"30834","2"
"100047","2"
"82353","2"
"82605","2"
"95891","2"
"19104","2"
"63543","6"
"51104","2"
"116231","2"
"64502","2"
"94629","2"
"89348","4"
"91271","2"
"106042","4"
"26863","2"
"28313","4"
"42594","12"
"94716","4"
"113709","3"
"22479","2"
"3595","4"
"105614","9"
"91622","2"
"99662","2"
"50994","2"
"93891","2"
"108623","4"
"12402","11"
"59519","4"
"121474","2"
"86718","5"
"120113","2"
"14968","4"
"65127","4"
"10236","2"
"61516","4"
"6842","4"
"75624","2"
"56937","4"
"102831","4"
"68385","2"
"24848","2"
"72696","2"
"86797","2"
"121384","2"
"30350","9"
"105228","2"
"103437","2"
"76423","2"
"89207","4"
"87016","2"
"64138","10"
"22492","4"
"79324","2"
"82833","4"
"96954","2"
"40774","2"
"124082","2"
"117965","2"
"1633","2"
"63533","9"
"84195","2"
"2792","2"
"124877","2"
"116489","4"
"78207","2"
"92890","2"
"47756","2"
"70341","2"
"38745","2"
"105535","2"
"83084","2"
"60623","4"
"61496","2"
"76104","2"
"63697","2"
"123562","4"
"17075","4"
"96308","4"
"21248","4"
"112771","2"
"97904","2"
"115595","4"
"36898","9"
"106279","2"
"123492","4"
"48076","4"
"3807","2"
"41972","2"
"112278","10"
"25028","2"
"37334","3"
"22588","2"
"24468","6"
"47095","2"
"14302","6"
"113740","11"
"62458","2"
"66749","2"
"5833","4"
"43869","4"
"42423","5"
"30467","2"
"104292","4"
"65864","9"
"14700","4"
"77880","4"
"8644","11"
"66113","4"
"88294","2"
"71343","2"
"25345","2"
"17460","10"
"30572","2"
"29970","4"
"117874","2"
"62580","5"
"114534","2"
"49717","13"
"48054","2"
"2730","4"
"45859","2"
"120146","3"
"39929","4"
"39969","4"
"33636","2"
"15431","4"
"65395","4"
"31242","2"
"21895","2"
"112747","2"
"77647","2"
"107709","2"
"53113","2"
"32414","2"
"106631","2"
"100244","4"
"109894","2"
"51536","2"
"34321","2"
"51119","4"
"100354","4"
"19246","2"
"13976","2"
"77268","2"
"36527","2"
"28371","2"
"36251","4"
"37717","4"
"79434","2"
"101508","4"
"33088","11"
"117692","11"
"4735","2"
"54242","2"
"51448","2"
"23478","4"
"93385","2"
"37819","4"
"3909","12"
"51946","4"
"71148","5"
"48660","2"
"61162","4"
"66658","2"
"81964","2"
"1330","4"
"78251","4"
"8656","10"
"19059","4"
"8957","2"
"123532","2"
"93306","2"
"105157","4"
"61577","2"
"118079","2"
"73577","2"
"32344","4"
"30440","4"
"90803","2"
"3188","2"
"82546","2"
"113140","2"
"57097","2"
"72012","2"
"88437","2"
"90738","2"
"266","2"
"50769","2"
"2215","2"
"31676","4"
"94414","2"
"66795","2"
"5987","4"
"72557","2"
"70962","2"
"15256","2"
"71308","2"
"11155","2"
"36379","3"
"117190","4"
"54413","2"
"82358","2"
"60612","4"
"88858","2"
"95396","2"
"52218","2"
"72815","4"
"32083","10"
"13384","2"
"107320","2"
"31911","2"
"90415","2"
"14729","2"
"74372","3"
"10902","2"
"94697","2"
"12996","4"
"69077","2"
"100578","3"
"98042","4"
"106278","4"
"1737","2"
"90975","2"
"25677","2"
"29913","11"
"96755","2"
"51206","12"
"49682","2"
"56759","2"
"115456","2"
"110044","10"
"2023","2"
"83075","4"
"26916","2"
"31821","2"
"98427","2"
"93386","2"
"93433","2"
"16610","4"
"101351","4"
"46588","2"
"68644","2"
"37422","12"
"583","4"
"45603","2"
"116415","2"
"65115","4"
"22429","2"
"79287","2"
"121680","4"
"43835","3"
"83640","2"
"102412","4"
"28868","4"
"45896","4"
"104904","2"
"7223","4"
"71641","4"
"100682","2"
"88797","3"
"50601","4"
"15908","12"
"107781","2"
"30863","10"
"104767","2"
"45600","2"
"90972","2"
"110760","4"
"34372","9"
"32370","2"
"90193","4"
"47132","2"
"6224","4"
"90853","2"
"69379","2"
"34718","2"
"78674","2"
"119868","2"
"97043","2"
"12599","4"
"6328","9"
"33674","2"
"18885","2"
"23960","2"
"116331","4"
"83251","4"
"12727","4"
"77843","7"
"16156","2"
"55324","2"
"37315","2"
"79342","2"
"44056","9"
"3585","6"
"107581","2"
"54198","2"
"21252","4"
"28306","4"
"66882","2"
"103370","2"
"121577","2"
"12456","9"
"73085","2"
"3925","2"
"97603","3"
"42805","4"
"55211","2"
"98737","2"
"75195","4"
"378","2"
"19769","2"
"101334","2"
"57957","4"
"35226","2"
"81391","2"
"79665","2"
"70643","2"
"116022","11"
"56993","4"
"125606","2"
"115968","2"
"2045","2"
"99056","4"
"50340","2"
"44204","12"
"77775","2"
"48338","4"
"97243","2"
"25604","2"
"61937","2"
"69540","2"
"24419","2"
"59285","4"
"27341","4"
"4311","2"
"19450","2"
"108110","2"
"5111","2"
"46640","4"
"89936","4"
"120825","9"
"36093","2"
"87005","4"
"17178","2"
"96895","2"
"56644","4"
"37529","2"
"14833","2"
"94622","4"
"34041","2"
"115933","2"
"43068","2"
"14057","4"
"64553","2"
"33844","4"
"88886","2"
"113271","4"
"83616","2"
"116380","4"
"8657","2"
"58493","4"
"107932","4"
"91672","2"
"51586","2"
"123701","9"
"793","4"
"87387","4"
"25005","4"
"110100","2"
"98980","2"
"23779","4"
"4","2"
"78624","2"
"119922","2"
"16165","2"
"4248","2"
"111029","2"
"60011","2"
"19081","2"
"26343","11"
"53616","10"
"4647","4"
"35138","2"
"56461","2"
"68466","4"
"33784","4"
"29734","4"
"58284","11"
"55260","2"
"28236","2"
"9444","4"
"117434","4"
"66241","2"
"62914","23"
"77558","4"
"29386","4"
"1407","4"
"25886","2"
"105339","4"
"29574","2"
"38087","2"
"3358","4"
"115242","9"
"59442","4"
"1568","4"
"117754","4"
"121777","4"
"100597","2"
"46471","4"
"25721","2"
"74513","2"
"68082","2"
"19693","2"
"69093","2"
"22089","4"
"109831","2"
"90862","2"
"19999","2"
"76515","4"
"11036","2"
"88753","4"
"109573","2"
"48507","11"
"86734","4"
"115631","2"
"18261","10"
"32266","10"
"65882","4"
"100004","4"
"119572","4"
"90881","13"
"60886","4"
"57321","2"
"75050","4"
"94312","2"
"41085","2"
"118157","2"
"69154","4"
"22170","2"
"95102","2"
"9150","11"
"113222","2"
"109839","2"
"11618","4"
"22721","2"
"39726","4"
"12144","2"
"3914","2"
"40622","4"
"120591","4"
"51296","10"
"9460","2"
"122044","2"
"56783","10"
"6489","4"
"32870","2"
"6355","11"
"121294","2"
"116669","4"
"6714","2"
"18092","2"
"93759","2"
"64964","4"
"47026","4"
"114839","4"
"19376","2"
"106460","4"
"20594","4"
"98852","2"
"40908","2"
"22736","2"
"116755","2"
"62288","4"
"80386","11"
"38507","4"
"34157","4"
"24502","13"
"32885","4"
"25734","4"
"11893","4"
"114854","2"
"85747","2"
"27375","4"
"55172","2"
"16557","3"
"84269","2"
"28971","2"
"55027","11"
"34581","4"
"122408","2"
"11942","4"
"93879","2"
"63164","2"
"123161","4"
"61914","2"
"56771","2"
"19633","9"
"16789","4"
"19809","2"
"8988","13"
"14368","2"
"42472","2"
"42869","4"
"111823","4"
"36350","4"
"81300","2"
"28421","2"
"15911","2"
"94430","2"
"59526","2"
"121074","4"
"105584","4"
"51100","2"
"70560","2"
"73597","4"
"106602","4"
"7623","2"
"103523","2"
"93223","2"
"74465","2"
"70089","3"
"12053","4"
"29226","4"
"125642","2"
"36764","9"
"26330","2"
"26479","2"
"109601","4"
"86442","4"
"48800","4"
"78263","2"
"125602","2"
"117189","4"
"71367","2"
"68656","11"
"118523","4"
"111202","2"
"75325","2"
"21055","9"
"121800","12"
"35528","10"
"11754","2"
"60926","2"
"25298","2"
"50779","2"
"55398","2"
"92841","2"
"119258","9"
"61459","2"
"116200","2"
"4823","4"
"124169","4"
"120772","4"
"72909","9"
"90070","2"
"93921","4"
"22647","2"
"85287","4"
"86366","2"
"109447","2"
"74497","2"
"89958","2"
"63111","4"
"51617","2"
"52953","4"
"53072","4"
"90290","2"
"122711","2"
"54101","2"
"77003","11"
"97772","2"
"120779","4"
"26799","2"
"49689","2"
"29152","4"
"69879","4"
"78604","2"
"21567","2"
"64154","2"
"93374","4"
